bus_no,bus_name,bus_type,departing_time,duration,reaching_time,star_rating,price,seat_availability
132,Deltin Travels,Volvo 9600 A/C Semi Sleeper (2+2),17:50,06h 09m,23:59,3.2,700,32
132,Metahills holidays,Scania A/C Semi Sleeper (2+2),18:00,07h 00m,01:00,3.5,800,49
132,IntrCity SmartBus,Volvo 9600 A/C Semi Sleeper (2+2),18:05,06h 10m,00:15,4.3,781,40
132,City Land Travels,Volvo A/C Semi Sleeper (2+2),18:10,05h 45m,23:55,3.6,1035,26
132,City Land Travels,Volvo A/C Semi Sleeper (2+2),18:10,06h 20m,00:30,3.6,720,33
132,PAL Travel Lines,Volvo A/C Semi Sleeper (2+2),18:15,07h 00m,01:15,3.0,674,31
132,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),18:20,05h 35m,23:55,3.5,873,33
132,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),18:20,05h 35m,23:55,3.5,873,31
132,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),18:20,05h 35m,23:55,3.9,850,41
132,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),18:40,06h 00m,00:40,3.5,540,16
132,Holiday Appeal Private Limited,Scania Multi-Axle AC Semi Sleeper (2+2),18:40,07h 20m,02:00,4.2,760,53
132,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),18:45,05h 45m,00:30,3.9,601,36
132,HIMALAYAN HOLIDAYS,Volvo A/C Semi Sleeper (2+2 ),18:45,07h 15m,02:00,3.5,1099,27
132,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),18:45,05h 45m,00:30,5.0,569,38
132,HIMALAYAN HOLIDAYS,Volvo A/C Semi Sleeper (2+2 ),18:50,07h 25m,02:15,3.5,949,35
132,IntrCity SmartBus,Volvo 9600 A/C Semi Sleeper (2+2),19:10,06h 00m,01:10,4.3,796,35
132,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),19:20,04h 35m,23:55,3.5,873,33
132,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),19:20,04h 35m,23:55,3.5,873,35
132,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),19:30,05h 55m,01:25,4.3,936,41
132,Holiday Appeal Private Limited,Scania Multi-Axle AC Semi Sleeper (2+2),19:40,07h 20m,03:00,4.2,854,48
132,Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),19:45,05h 55m,01:40,4.8,540,30
132,Travel Zap India Pvt LTD.,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),19:57,05h 18m,01:15,3.4,1099,44
132,Reo India Travels,Volvo A/C Semi Sleeper (2+2),20:05,05h 39m,01:44,3.9,629,22
132,Reo India Travels,Volvo A/C Semi Sleeper (2+2),20:20,06h 25m,02:45,3.9,629,26
132,Reo India Travels,Volvo A/C Semi Sleeper (2+2),20:20,06h 00m,02:20,3.9,629,23
132,Zingbus Plus,Scania A/C Semi Sleeper (2+2),20:25,05h 20m,01:45,4.3,495,32
132,IntrCity SmartBus,Volvo A/C Semi Sleeper (2+2),20:25,05h 40m,02:05,4.3,931,33
132,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),20:45,05h 45m,02:30,4.4,618,36
132,GLOBAL HOLIDAYS ADVENTURE TOURS,A/C Semi Sleeper (2+2),20:45,08h 00m,04:45,3.1,509,27
132,Deltin Travels,Volvo 9600 A/C Semi Sleeper (2+2),20:50,05h 50m,02:40,4.1,700,32
132,Malana Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),20:50,06h 10m,03:00,4.4,854,53
132,Deltin Travels,Volvo 9600 A/C Semi Sleeper (2+2),21:10,04h 50m,02:00,3.2,700,31
132,FlixBus,A/C Seater (2+2),21:30,06h 00m,03:30,3.9,238,33
132,Metahills holidays,Scania A/C Semi Sleeper (2+2),21:30,07h 00m,04:30,3.5,990,49
132,Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),21:30,05h 10m,02:40,5.0,540,34
132,City Land Travels,Scania Multi-Axle AC Semi Sleeper (2+2),21:40,05h 20m,03:00,4.2,540,29
132,PAL Travel Lines,Volvo A/C Semi Sleeper (2+2),21:40,07h 35m,05:15,3.0,989,33
132,Everest Holidays,Volvo A/C Semi Sleeper (2+2),21:50,05h 40m,03:30,3.5,629,41
132,Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),21:50,05h 35m,03:25,4.3,540,25
132,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:15,05h 00m,03:15,4.7,569,34
132,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:45,04h 45m,03:30,4.4,664,41
132,City Land Travels,Volvo A/C Semi Sleeper (2+2),23:20,05h 40m,05:00,3.6,673,35
132,City Land Travels,Volvo A/C Semi Sleeper (2+2),14:20,06h 10m,20:30,1.7,709,41
132,Travel hub,Volvo A/C Semi Sleeper (2+2),17:00,07h 00m,00:00,1.5,1099,41
132,SIDDHI VINAYAK TRAVELS,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),18:20,07h 15m,01:35,2.8,599,53
132,ABHI TRAVELS,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),18:30,06h 30m,01:00,2.4,759,33
132,Himgiri Adventure Tour,Bharat Benz A/C Semi Sleeper (2+2),19:00,07h 30m,02:30,2.3,719,29
132,TANISHQ HOLIDAYS TOUR,Volvo A/C Semi Sleeper (2+2),19:00,07h 00m,02:00,2.8,900,41
132,Zakir Flights,Volvo A/C Semi Sleeper (2+2),19:30,05h 25m,00:55,2.9,584,31
132,City Land Travels,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),20:10,05h 05m,01:15,2.0,540,49
132,Himgiri Adventure Tour,Bharat Benz A/C Semi Sleeper (2+2),20:40,07h 20m,04:00,2.3,494,27
132,GLOBAL HOLIDAYS ADVENTURE TOURS,Volvo A/C Semi Sleeper (2+2),20:45,08h 00m,04:45,2.4,463,31
132,ROYAL SAFARI INDIA TRAVELS,Bharat Benz A/C Semi Sleeper (2+2),21:30,07h 30m,05:00,2.4,899,29
132,Abtc Tour and Travels,Bharat Benz A/C Semi Sleeper (2+2),22:10,07h 00m,05:10,1.1,629,33
132,City Land Travels,Volvo A/C Semi Sleeper (2+2),22:40,05h 20m,04:00,2.5,619,41
132,R S YADAV SMART BUS PRIVATE LIMITED,Volvo 9600 A/C Semi Sleeper (2+2),18:40,08h 05m,02:45,4.4,1899,35
132,Rao Travel Heights,Volvo A/C Semi Sleeper (2+2),19:15,07h 30m,02:45,4.1,1649,41
132,R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Semi Sleeper (2+2),19:40,08h 05m,03:45,4.4,1899,36
132,Rao Travel Heights,Volvo A/C Semi Sleeper (2+2),19:45,05h 05m,00:50,4.1,1649,41
132,Suswagtam Tours,Volvo A/C Semi Sleeper (2+2),19:50,06h 09m,01:59,3.6,1349,39
132,Metahills holidays,Scania A/C Semi Sleeper (2+2),20:00,07h 00m,03:00,3.5,1350,21
132,Holiday Appeal Private Limited,Non AC Seater (2+2),21:00,07h 00m,04:00,4.2,1329,35
132,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),21:15,05h 35m,02:50,3.9,1550,39
132,SPEED BUS,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),21:30,07h 00m,04:30,3.7,1856,49
132,Yatrabybus.com,Bharat Benz A/C Semi Sleeper (2+2),18:20,05h 35m,23:55,2.5,1999,41
132,RAO TRAVELS INDIA PVT LTD.,Mercedes Benz A/C (2+2),18:30,07h 00m,01:30,2.3,1294,46
132,Northern Travels,Volvo A/C Semi Sleeper (2+2),19:25,07h 25m,02:50,2.6,1140,45
132,G.T.SHolidays,Bharat Benz A/C Semi Sleeper (2+2),19:30,06h 30m,02:00,2.3,1350,31
132,SWAGATAM TOUR HOLIDAY,Volvo AC Seater (2+2),20:00,06h 01m,02:01,,2199,41
132,RAO TRAVELS INDIA PVT LTD.,Volvo AC Seater Pushback 2+2,20:30,08h 00m,04:30,2.3,1700,40
133,HRTC - 573,Ordinary 3+2 Non AC Seater,13:15,12h 00m,01:15,3.8,660,37
133,HRTC - 562,Ordinary 3+2 Non AC Seater,15:15,12h 00m,03:15,3.8,660,37
133,HRTC - 522,Ordinary 3+2 Non AC Seater,16:35,10h 40m,03:15,3.8,630,37
133,HRTC - 528,A/C Executive (2+3),17:31,11h 39m,05:10,3.0,780,44
133,HRTC - 593,Himmani Deluxe 2+2 Non AC Seater,18:20,10h 10m,04:30,4.3,688,27
133,HRTC - 539,Himmani Deluxe 2+2 Non AC Seater,18:50,11h 10m,06:00,4.0,709,27
133,HRTC - 546,Himmani Deluxe 2+2 Non AC Seater,19:20,10h 40m,06:00,3.9,702,27
133,HRTC - 14,Himsuta AC Seater Volvo/Scania 2+2,20:10,10h 30m,06:40,4.9,1191,34
133,HRTC - 547,A/C Executive (2+3),20:16,09h 34m,05:50,4.2,750,40
133,HRTC - 599,Himsuta AC Seater Volvo/Scania 2+2,20:29,10h 21m,06:50,4.2,1158,33
133,HRTC - 26,Himsuta AC Seater Volvo/Scania 2+2,20:50,10h 35m,07:25,3.1,1205,33
133,HRTC - 565,Ordinary 3+2 Non AC Seater,21:05,08h 55m,06:00,3.5,630,22
133,HRTC - 569,Himmani Deluxe 2+2 Non AC Seater,21:22,11h 08m,08:30,3.4,709,27
133,HRTC - 577,A/C Executive (2+3),21:40,10h 50m,08:30,3.8,750,44
133,HRTC - 575,A/C Executive (2+3),21:59,11h 17m,09:16,4.4,780,47
133,HRTC - 582,Ordinary 3+2 Non AC Seater,23:05,11h 47m,10:52,3.8,630,36
133,HRTC - 581,Ordinary 3+2 Non AC Seater,23:30,11h 30m,11:00,3.8,660,37
133,Ram Dalal Holidays,Volvo 9600 Multi Axle Semi-Sleeper (2+2),21:45,09h 20m,07:05,4.8,740,33
133,Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:30,10h 20m,05:50,4.8,740,34
133,Bedi Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),21:00,09h 45m,06:45,4.8,585,28
133,AdRaghukul Holidays,Volvo A/C Semi Sleeper (2+2),20:00,11h 00m,07:00,3.4,568,34
133,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:00,10h 10m,05:10,4.8,569,34
133,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:00,10h 30m,08:30,4.7,664,30
133,Bedi Travels,Volvo A/C Semi Sleeper (2+2 ),21:45,09h 45m,07:30,4.7,585,30
133,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),21:00,09h 30m,06:30,4.6,665,33
133,Laxmi holidays,Volvo Multi-Axle A/C Semi Sleeper (2+2),20:00,10h 25m,06:25,4.6,569,35
133,Bedi Travels,Volvo 9600 A/C Semi Sleeper (2+2),20:15,10h 00m,06:15,4.6,630,24
133,Zingbus Plus,Volvo Multi-Axle A/C Semisleeper (2+2),22:05,09h 35m,07:40,4.9,527,38
133,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),20:05,09h 15m,05:20,4.7,527,24
133,New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),20:00,09h 10m,05:10,4.8,600,30
133,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),19:00,10h 10m,05:10,4.6,569,37
133,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),20:00,10h 30m,06:30,4.5,665,32
133,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),20:00,09h 30m,05:30,3.9,648,37
133,City Land Travels,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),22:20,08h 30m,06:50,3.7,585,40
133,New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),21:15,08h 00m,05:15,3.6,600,29
133,Bharmani Travels,Volvo A/C Semi Sleeper (2+2),20:15,09h 00m,05:15,3.8,573,28
133,Triptara tour & Travel,Scania Multi-Axle AC Semi Sleeper (2+2),20:30,09h 30m,06:00,4.6,550,35
133,City Land Travels,Volvo A/C Semi Sleeper (2+2),20:30,08h 30m,05:00,3.5,495,29
133,Northern Travels,Volvo A/C Semi Sleeper (2+2),20:00,11h 00m,07:00,2.4,600,29
133,City Land Travels,Volvo A/C Semi Sleeper (2+2),19:55,09h 15m,05:10,2.2,540,35
133,Asian's Shina Tour & Travels (Swoyambhu Manjushree Yatayat P. LTD),A/C Semi Sleeper (2+2),19:30,10h 00m,05:30,2.3,999,1
134,HRTC - 1017,Ordinary 3+2 Non AC Seater,12:50,17h 10m,06:00,4.0,796,37
134,HRTC - 1002,Ordinary 3+2 Non AC Seater,15:00,17h 30m,08:30,3.6,862,36
134,HRTC - 1024,A/C Executive (2+3),16:20,16h 15m,08:35,3.2,1007,42
134,HRTC - 100,Himsuta AC Seater Volvo/Scania 2+2,17:40,15h 20m,09:00,4.1,1589,32
135,HRTC - 1125,Ordinary 3+2 Non AC Seater,08:50,09h 20m,18:10,3.9,451,37
135,HRTC - 1118,Ordinary 3+2 Non AC Seater,09:40,07h 50m,17:30,2.8,456,37
135,HRTC - 1113,Ordinary 3+2 Non AC Seater,10:24,08h 01m,18:25,2.3,451,37
135,HRTC - 954,Ordinary 3+2 Non AC Seater,12:00,07h 41m,19:41,3.9,470,37
135,HRTC - 953,Ordinary 3+2 Non AC Seater,14:30,09h 20m,23:50,3.9,483,35
135,HRTC - 955,Ordinary 3+2 Non AC Seater,14:40,09h 15m,23:55,3.9,453,37
135,HRTC - 1104,Ordinary 3+2 Non AC Seater,15:35,08h 45m,00:20,3.9,451,37
135,HRTC - 952,Ordinary 3+2 Non AC Seater,15:45,08h 35m,00:20,3.9,450,37
135,HRTC - 1109,Ordinary 3+2 Non AC Seater,16:30,07h 50m,00:20,3.9,476,36
135,HRTC - 1158,Himsuta AC Seater Volvo/Scania 2+2,17:15,06h 50m,00:05,4.4,796,18
135,HRTC - 1134,Himmani Deluxe 2+2 Non AC Seater,17:30,07h 10m,00:40,3.9,502,7
135,HRTC - 1106,Ordinary 3+2 Non AC Seater,18:10,08h 05m,02:15,3.9,478,37
135,HRTC - 951,Ordinary 3+2 Non AC Seater,18:12,06h 33m,00:45,3.9,451,31
135,HRTC - 622,Ordinary 3+2 Non AC Seater,18:20,08h 10m,02:30,3.9,484,36
135,HRTC - 79,Himsuta AC Seater Volvo/Scania 2+2,18:40,07h 20m,02:00,3.9,839,27
135,HRTC - 1152,Ordinary 3+2 Non AC Seater,20:00,07h 00m,03:00,4.4,457,37
135,HRTC - 1103,A/C Executive (2+3),20:40,06h 20m,03:00,2.7,486,26
135,HRTC - 1116,A/C Executive (2+3),21:35,06h 30m,04:05,3.2,510,34
135,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),18:15,07h 00m,01:15,4.5,569,29
135,Northern Travels,Volvo A/C Semi Sleeper (2+2),18:45,06h 15m,01:00,3.1,600,31
135,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),18:50,06h 20m,01:10,4.2,648,34
135,Bedi Travels,Volvo 9600 A/C Semi Sleeper (2+2),19:05,06h 40m,01:45,3.8,666,17
135,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),19:20,06h 30m,01:50,4.6,569,40
135,City Land Travels,Volvo A/C Semi Sleeper (2+2),19:30,06h 00m,01:30,3.7,566,27
135,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),19:30,06h 35m,02:05,3.7,648,20
135,New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),19:35,05h 55m,01:30,4.6,600,25
135,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),20:50,06h 30m,03:20,4.6,712,23
135,Bharmani Travels,Volvo A/C Semi Sleeper (2+2),21:10,05h 20m,02:30,3.3,698,18
136,Chandigarh Transport Undertaking (CTU) - 165742,HVAC Seater (2+3),08:48,04h 35m,13:23,3.8,307.62,47
136,Chandigarh Transport Undertaking (CTU) - 165745,HVAC Seater (2+3),13:30,04h 35m,18:05,3.0,307.62,47
136,Chandigarh Transport Undertaking (CTU) - 165747,HVAC Seater (2+3),17:12,04h 35m,21:47,4.1,307.62,47
136,City Land Travels,Volvo A/C Semi Sleeper (2+2),14:45,04h 20m,19:05,3.8,583,23
136,City Land Travels,Volvo A/C Semi Sleeper (2+2),15:00,04h 30m,19:30,4.1,583,23
137,HRTC - 1137,Ordinary 3+2 Non AC Seater,14:25,05h 50m,20:15,3.9,365,37
137,HRTC - 1526,Ordinary 3+2 Non AC Seater,15:30,05h 30m,21:00,3.9,365,27
137,HRTC - 127,Himsuta AC Seater Volvo/Scania 2+2,15:40,06h 00m,21:40,3.9,655,34
137,HRTC - 1514,Ordinary 3+2 Non AC Seater,16:00,06h 45m,22:45,3.9,395,37
137,HRTC - 1285,Ordinary 3+2 Non AC Seater,18:40,06h 50m,01:30,3.9,367,37
137,HRTC - 1505,Ordinary 3+2 Non AC Seater,20:16,06h 09m,02:25,3.9,365,37
137,HRTC - 1150,Ordinary 3+2 Non AC Seater,20:30,06h 55m,03:25,3.9,371,37
137,HRTC - 91,Himsuta AC Seater Volvo/Scania 2+2,22:10,05h 55m,04:05,3.9,655,34
137,Laxmi holidays,VE A/C Semi Sleeper (2+2),23:50,05h 00m,04:50,4.6,759,37
137,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:55,05h 15m,05:10,4.5,569,34
137,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),23:55,05h 15m,05:10,4.8,474,39
138,HRTC - 513,Ordinary 3+2 Non AC Seater,10:30,06h 30m,17:00,3.2,332,27
138,HRTC - 514,Ordinary 3+2 Non AC Seater,11:30,07h 45m,19:15,3.8,332,37
138,HRTC - 6754,A/C Executive (2+3),12:00,06h 40m,18:40,3.6,442,41
138,HRTC - 568,Ordinary 3+2 Non AC Seater,21:30,09h 45m,07:15,2.5,332,39
138,HRTC - 580,Ordinary 3+2 Non AC Seater,22:45,07h 15m,06:00,4.5,332,37
138,HRTC - 576,Himsuta AC Seater Volvo/Scania 2+2,23:20,06h 40m,06:00,3.8,632,35
139,HRTC - 6753,Ordinary 3+2 Non AC Seater,10:30,07h 00m,17:30,4.1,310,37
139,HRTC - 6649,A/C Executive (2+3),13:50,06h 40m,20:30,3.7,420,45
139,HRTC - 6709,Ordinary 3+2 Non AC Seater,19:30,06h 15m,01:45,3.9,310,35
139,HRTC - 843,Ordinary 3+2 Non AC Seater,20:30,07h 30m,04:00,3.7,310,37
139,HRTC - 6639,Himsuta AC Seater Volvo/Scania 2+2,20:45,06h 45m,03:30,3.6,588,35
140,HRTC - 967,Ordinary 3+2 Non AC Seater,15:00,12h 15m,03:15,1.4,630,37
140,HRTC - 904,Himmani Deluxe 2+2 Non AC Seater,16:30,12h 10m,04:40,4.2,688,25
140,HRTC - 653,A/C Executive (2+3),17:05,12h 25m,05:30,2.4,780,44
140,HRTC - 1104,Ordinary 3+2 Non AC Seater,17:20,12h 10m,05:30,3.8,630,37
140,HRTC - 1158,Himsuta AC Seater Volvo/Scania 2+2,18:30,10h 45m,05:15,4.6,1158,34
140,HRTC - 903,Himmani Deluxe 2+2 Non AC Seater,18:45,11h 15m,06:00,3.1,709,21
140,HRTC - 1134,Himmani Deluxe 2+2 Non AC Seater,19:00,10h 40m,05:40,4.5,688,27
140,HRTC - 951,Ordinary 3+2 Non AC Seater,19:25,11h 20m,06:45,2.2,630,31
140,HRTC - 905,Ordinary 3+2 Non AC Seater,21:00,10h 45m,07:45,3.8,650,37
140,HRTC - 1152,Ordinary 3+2 Non AC Seater,21:30,10h 40m,08:10,4.0,630,36
140,HRTC - 1103,A/C Executive (2+3),21:55,09h 35m,07:30,3.8,760,26
140,HRTC - 1116,A/C Executive (2+3),22:35,10h 25m,09:00,4.3,780,32
140,Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),20:20,09h 25m,05:45,4.8,629,17
140,Ram Dalal Holidays,Volvo 9600 Multi Axle Semi-Sleeper (2+2),21:10,09h 20m,06:30,4.8,703,39
140,Bedi Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),19:45,09h 45m,05:30,4.8,630,18
140,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:30,10h 00m,08:30,4.8,759,32
140,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:10,10h 20m,05:30,4.7,664,23
140,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),21:45,08h 45m,06:30,4.8,665,22
140,Laxmi holidays,Volvo Multi-Axle A/C Semi Sleeper (2+2),20:45,09h 35m,06:20,4.7,664,35
140,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),20:10,08h 55m,05:05,4.6,623,31
140,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),20:30,09h 00m,05:30,4.7,648,34
140,Bedi Travels,Volvo A/C Semi Sleeper (2+2 ),22:15,09h 15m,07:30,4.7,630,25
140,Bedi Travels,Volvo 9600 A/C Semi Sleeper (2+2),20:30,09h 30m,06:00,4.9,666,17
140,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),22:00,09h 30m,07:30,4.6,712,23
140,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),20:30,09h 30m,06:00,4.4,664,44
140,Zingbus Plus,Volvo Multi-Axle A/C Semisleeper (2+2),22:05,08h 50m,06:55,4.5,623,26
140,New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),20:10,10h 10m,06:20,4.5,500,26
140,Raghukul Holidays,Volvo A/C Semi Sleeper (2+2),20:00,09h 00m,05:00,4.8,674,36
140,City Land Travels,Volvo A/C Semi Sleeper (2+2),20:40,09h 20m,06:00,4.2,566,27
140,New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),20:45,09h 30m,06:15,4.5,600,25
140,Bharmani Travels,Volvo A/C Semi Sleeper (2+2),22:00,08h 30m,06:30,3.9,698,23
140,Northern Travels,Volvo A/C Semi Sleeper (2+2),19:45,09h 30m,05:15,2.4,600,31
141,HRTC - 680,Ordinary 3+2 Non AC Seater,18:18,10h 12m,04:30,4.4,485,30
141,HRTC - 763,Ordinary 3+2 Non AC Seater,19:40,09h 20m,05:00,4.7,463,37
141,HRTC - 700,Himsuta AC Seater Volvo/Scania 2+2,20:00,08h 30m,04:30,4.6,912,1
141,HRTC - 651,Ordinary 3+2 Non AC Seater,20:14,08h 16m,04:30,4.4,463,33
141,HRTC - 750,A/C Executive (2+3),20:30,09h 30m,06:00,3.4,600,22
141,HRTC - 1107,Ordinary 3+2 Non AC Seater,20:30,07h 45m,04:15,4.4,463,36
141,HRTC - 78,Himsuta AC Seater Volvo/Scania 2+2,21:15,07h 45m,05:00,4.7,892,9
142,HRTC - 534,Ordinary 3+2 Non AC Seater,18:05,11h 15m,05:20,4.5,612,37
142,HRTC - 541,Ordinary 3+2 Non AC Seater,19:14,08h 56m,04:10,3.8,575,37
142,HRTC - 549,A/C Executive (2+3),19:25,11h 20m,06:45,2.7,701,44
142,HRTC - 557,Ordinary 3+2 Non AC Seater,20:15,10h 55m,07:10,3.8,575,31
142,HRTC - 597,Himsuta AC Seater Volvo/Scania 2+2,20:35,10h 05m,06:40,4.1,1078,32
143,UPSRTC - RKD0133,Janrath AC Seater 2+2,08:15,05h 30m,13:45,3.4,598,36
143,UPSRTC - BLY0108,Janrath AC Seater 2+2,09:02,04h 43m,13:45,3.3,598,36
143,UPSRTC - RKD0053,Ordinary Non AC Seater 2+3,10:00,05h 30m,15:30,3.3,448,52
143,UPSRTC - RKD0110,Shatabdi AC Seater 2+2,10:01,05h 00m,15:01,3.9,598,36
143,UPSRTC - RKD0112,Janrath AC Seater 2+2,10:31,05h 30m,16:01,4.4,598,36
143,UPSRTC - BLY0147,Rajdhani Non AC Seater 2+3,11:00,05h 00m,16:00,3.3,448,52
143,UPSRTC - RKD0114,Shatabdi AC Seater 2+2,11:36,05h 30m,17:06,2.7,598,37
143,UPSRTC - BLY0152,Janrath AC Seater 2+2,12:01,04h 29m,16:30,3.3,598,36
143,UPSRTC - RKD0086,Ordinary Non AC Seater 2+3,12:30,06h 00m,18:30,3.3,448,52
143,UPSRTC - PLB0073,Shatabdi AC Seater 2+2,12:30,06h 31m,19:01,3.3,598,37
143,UPSRTC - BLY0151,Janrath AC Seater 2+2,12:59,04h 46m,17:45,3.3,598,36
143,UPSRTC - RKD0083,Ordinary Non AC Seater 2+3,13:11,05h 50m,19:01,3.3,448,52
143,UPSRTC - BLY0101,Shatabdi AC Seater 2+2,13:31,04h 59m,18:30,3.6,598,37
143,UPSRTC - BLY0103,Shatabdi AC Seater 2+2,14:01,04h 59m,19:00,4.0,598,37
143,UPSRTC - PLB0001,Shatabdi AC Seater 2+2,14:30,05h 30m,20:00,4.1,598,37
143,UPSRTC - RKD0089,Ordinary Non AC Seater 2+3,16:01,07h 58m,23:59,3.3,476,52
143,UPSRTC - RKD0119,Shatabdi AC Seater 2+2,16:16,05h 00m,21:16,3.2,598,37
143,UPSRTC - RKD0130,Janrath AC Seater 2+3,17:31,05h 00m,22:31,2.0,520,45
143,UPSRTC - BLY0111,Janrath AC Seater 2+2,19:01,04h 44m,23:45,3.2,598,33
143,UPSRTC - HDD0063,Ordinary Non AC Seater 2+3,19:39,05h 24m,01:03,3.3,415,52
143,UPSRTC - RKD0128,Janrath AC Seater 2+2,20:01,05h 00m,01:01,4.1,598,36
143,UPSRTC - STD0354,Ordinary Non AC Seater 2+3,21:27,06h 15m,03:42,3.3,448,52
143,UPSRTC - BLY0139,Janrath AC Seater 2+2,21:31,05h 59m,03:30,3.1,598,36
143,UPSRTC - RKD0121,Shatabdi AC Seater 2+2,22:01,05h 00m,03:01,3.2,598,37
143,UPSRTC - STD0163,Ordinary Non AC Seater 2+3,22:09,07h 16m,05:25,3.3,448,52
143,UPSRTC - HDD0005,Janrath AC Seater 2+2,22:45,06h 45m,05:30,3.3,602,36
143,UPSRTC - RKD0050,Shatabdi AC Seater 2+2,23:30,05h 30m,05:00,2.5,598,37
143,UPSRTC - STD0144,Ordinary Non AC Seater 2+3,23:36,06h 40m,06:16,3.3,418,52
143,UPSRTC - BLY0105,Shatabdi AC Seater 2+2,23:51,04h 54m,04:45,3.3,598,37
143,UPSRTC - RKD0126,Shatabdi AC Seater 2+2,23:58,05h 02m,05:00,2.6,598,37
143,UPSRTC - LKM0399,Shatabdi AC Seater 2+2,23:58,05h 16m,05:14,3.3,604,37
143,Vijay Tour and Travels,A/C Seater / Sleeper (2+1),17:00,06h 20m,23:20,3.0,600,26
143,New Khaira TPT,AC Sleeper (2+1),23:15,05h 45m,05:00,3.9,1000,18
143,R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Sleeper (2+1),23:59,06h 06m,06:05,4.5,799,31
143,Vijay Tour and Travels,A/C Seater / Sleeper (2+1),19:00,06h 10m,01:10,3.5,554,18
143,New Khaira Transport,A/C Seater / Sleeper (2+2),23:30,06h 30m,06:00,2.3,550,6
143,Rahul Travels,AshokLeyland Stile A/C,22:30,06h 30m,05:00,2.5,826,28
143,New Khaira Transport,A/C Seater / Sleeper (2+2),23:50,07h 00m,06:50,1.9,800,24
143,New Khaira Transport,A/C Seater / Sleeper (2+1),23:45,05h 15m,05:00,3.3,800,26
143,Rahul Travels,AshokLeyland Stile A/C,23:10,06h 00m,05:10,2.4,826,29
143,Jaiswal Holidays,A/C Sleeper (2+1),22:40,05h 50m,04:30,2.9,1000,7
143,Jaiswal Holidays,A/C Seater/Sleeper (2+1),22:21,06h 20m,04:41,2.9,1000,6
143,Jaiswal Tour and Travels,A/C Seater/Sleeper (2+1),22:15,05h 45m,04:00,2.4,700,45
143,Jaiswal Tour and Travels,A/C Sleeper (2+1),22:50,05h 45m,04:35,2.4,800,30
